"applicant_id","municipality","application_year","selected","male","age_at_application","has_phone","ses_stratum","neighborhood","age_at_survey","survey_month","survey_form","household_visit","mother_educ","father_educ","mother_age","father_age","father_income_high","receiving_aid_now","started_g6_private","started_g7_private","in_private_now","in_school_now","highest_grade","finished_g6","finished_g7","finished_g8","repeats_g6","ever_repeated","total_repeats","years_in_school","married_or_cohab","has_child","working","hours_worked","cohort","selected_clean","male_clean","has_phone_clean","survey_form_clean","household_visit_clean","father_income_high_clean","receiving_aid_now_clean","started_g6_private_clean","started_g7_private_clean","in_private_now_clean","in_school_now_clean","finished_g6_clean","finished_g7_clean","finished_g8_clean","ever_repeated_clean","married_or_cohab_clean","has_child_clean","working_clean","ses_stratum_clean","neighborhood_clean","survey_month_clean","repeats_g6_clean","total_repeats_clean","age_change","age_unverifiable","age_decreased","age_unchanged","age_outside_2_to_4","age_at_survey_clean","grade_conflict","grade_below_5_review","school_years_below_grade_progress_review","finished_g6_conflict","finished_g7_conflict","finished_g8_conflict","repeats_conflict","private_school_conflict","mother_child_age_gap","mother_age_gap_over_60","mother_age_clean","father_child_age_gap","father_age_gap_over_60","father_age_clean","work_hours_conflict","years_in_school_above_4","years_in_school_exceeds_age_gap_plus_1","primary_logic_flag"
100056,"A",2020,1,1,13,1,4,17,15,3,0,0,11,5,40,43,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,4,17,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,40,28,FALSE,43,FALSE,FALSE,TRUE,FALSE
100057,"A",2020,1,1,12,1,2,,15,3,0,0,3,1,49,55,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,20,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,2,,3,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,FALSE,49,40,FALSE,55,FALSE,FALSE,FALSE,FALSE
100058,"A",2020,1,1,12,1,3,,15,4,0,0,7,11,58,61,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,40,"A_2020",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,4,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,FALSE,58,46,FALSE,61,FALSE,FALSE,FALSE,FALSE
100059,"A",2020,0,0,12,1,,19,14,8,1,0,3,3,39,35,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,,19,8,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,39,21,FALSE,35,FALSE,FALSE,TRUE,FALSE
100060,"A",2020,1,1,15,1,1,5,17,8,1,0,5,5,50,36,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,"A_2020",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,8,0,0,2,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,50,19,FALSE,36,FALSE,FALSE,FALSE,FALSE
100061,"A",2022,1,1,12,1,1,,13,7,1,0,11,11,26,30,1,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,FALSE,26,17,FALSE,30,FALSE,FALSE,FALSE,FALSE
100062,"A",2020,1,1,12,1,2,19,15,4,0,0,7,5,39,44,,0,1,0,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,,0,1,0,1,1,1,1,1,0,0,0,0,2,19,4,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,39,29,FALSE,44,FALSE,FALSE,FALSE,FALSE
100063,"B",2018,1,0,12,1,2,,16,7,1,1,2,,37,,,1,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0,"B_2018",1,0,1,1,1,,1,1,1,1,1,1,1,1,0,0,0,0,2,,7,0,0,4,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,37,,FALSE,,FALSE,TRUE,TRUE,FALSE
100064,"A",2020,0,1,12,1,1,5,14,2,0,0,9,5,38,41,0,0,1,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,5,2,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,38,27,FALSE,41,FALSE,FALSE,TRUE,FALSE
100065,"A",2020,0,1,12,1,2,19,15,8,1,0,9,3,40,42,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,1,0,,1,1,1,1,1,1,1,1,0,0,0,0,2,19,8,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,40,27,FALSE,42,FALSE,FALSE,FALSE,FALSE
100066,"A",2020,1,0,13,1,2,12,16,5,1,0,11,11,38,43,0,0,0,0,0,1,9,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,12,5,0,0,3,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,38,27,FALSE,43,FALSE,FALSE,FALSE,FALSE
100067,"A",2020,1,0,11,1,2,7,13,3,0,0,7,5,31,40,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,7,3,0,0,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,31,27,FALSE,40,FALSE,FALSE,TRUE,FALSE
100068,"A",2020,1,1,15,1,1,,17,2,0,0,5,,40,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,,1,1,1,1,1,1,1,1,0,0,0,0,1,,2,0,0,2,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,40,,FALSE,,FALSE,FALSE,TRUE,FALSE
100069,"A",2020,1,0,10,1,2,,13,7,1,0,11,11,28,42,0,0,1,1,0,1,7,1,1,0,0,1,1,4,0,0,0,0,"A_2020",1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,2,,7,0,1,3,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,FALSE,28,29,FALSE,42,FALSE,FALSE,FALSE,FALSE
100070,"A",2022,1,0,12,1,,,12,7,1,0,7,8,38,32,,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,,1,1,1,1,1,1,0,0,0,0,0,0,,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,FALSE,38,20,FALSE,32,FALSE,FALSE,TRUE,FALSE
100071,"A",2022,0,0,12,1,2,,12,7,1,0,0,2,43,43,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,43,31,FALSE,43,FALSE,FALSE,TRUE,FALSE
100072,"A",2020,0,1,,1,2,5,15,4,0,0,11,4,39,41,0,0,1,1,0,0,6,1,0,0,0,0,0,2,0,0,1,40,"A_2020",0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,2,5,4,0,0,,TRUE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,39,26,FALSE,41,FALSE,FALSE,FALSE,FALSE
100073,"A",2020,0,0,14,1,1,5,17,4,0,0,5,,39,59,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,40,"A_2020",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,4,0,0,3,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,39,42,FALSE,59,FALSE,FALSE,FALSE,FALSE
100074,"A",2020,1,1,14,1,2,19,17,4,1,0,3,4,32,45,0,1,1,1,1,1,9,1,1,1,0,0,0,4,0,0,1,12,"A_2020",1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,2,19,4,0,0,3,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,FALSE,32,28,FALSE,45,FALSE,FALSE,FALSE,FALSE
100075,"A",2020,1,0,12,1,2,11,15,5,1,0,10,11,35,36,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,11,5,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,35,21,FALSE,36,FALSE,FALSE,FALSE,FALSE
100076,"A",2020,1,1,14,1,,19,17,3,0,0,7,5,34,41,0,0,1,0,0,0,6,1,0,0,1,1,1,2,0,0,1,40,"A_2020",1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,,19,3,1,1,3,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,FALSE,34,24,FALSE,41,FALSE,FALSE,FALSE,FALSE
100077,"A",2020,0,1,12,1,,19,14,8,1,0,5,8,35,41,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,1,0,,0,1,1,1,1,1,1,1,0,0,0,0,,19,8,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,35,27,FALSE,41,FALSE,FALSE,TRUE,FALSE
100078,"A",2020,1,1,16,1,2,12,18,6,0,0,5,,53,,,0,1,1,0,0,8,1,1,1,0,0,0,3,0,0,1,40,"A_2020",1,1,1,0,0,,0,1,1,0,0,1,1,1,0,0,0,1,2,12,6,0,0,2,FALSE,FALSE,FALSE,FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,FALSE,53,,FALSE,,FALSE,FALSE,FALSE,FALSE
100079,"A",2020,1,1,12,1,1,19,14,4,0,0,5,0,36,38,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,19,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,36,24,FALSE,38,FALSE,FALSE,TRUE,FALSE
100080,"B",2018,0,1,15,1,1,,19,6,1,1,4,2,48,42,0,0,1,1,1,1,8,1,1,1,0,0,0,5,0,0,0,0,"B_2018",0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,,6,0,0,4,FALSE,FALSE,FALSE,FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,48,23,FALSE,42,FALSE,TRUE,FALSE,FALSE
100081,"A",2022,1,0,12,1,2,,12,7,1,0,9,7,45,56,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,45,44,FALSE,56,FALSE,FALSE,TRUE,FALSE
100082,"A",2020,1,0,12,1,2,,14,3,0,1,4,3,47,40,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,2,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,47,26,FALSE,40,FALSE,FALSE,TRUE,FALSE
100083,"A",2020,1,1,11,1,2,11,14,8,1,0,6,6,47,46,0,0,1,1,0,1,7,1,1,0,0,1,1,4,0,0,0,0,"A_2020",1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,2,11,8,0,1,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,47,32,FALSE,46,FALSE,FALSE,FALSE,FALSE
100084,"A",2020,1,0,,1,,11,16,1,0,1,4,,38,,,0,1,0,0,0,6,1,0,0,0,0,0,1,1,1,0,0,"A_2020",1,0,1,0,1,,0,1,0,0,0,1,0,0,0,1,1,0,,11,1,0,0,,TRUE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,38,,FALSE,,FALSE,FALSE,FALSE,FALSE
100085,"A",2020,0,1,14,1,2,10,16,7,1,0,0,5,40,57,0,0,1,1,1,1,5,0,0,0,2,1,2,4,0,0,0,0,"A_2020",0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,2,10,7,2,2,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,40,41,FALSE,57,FALSE,FALSE,TRUE,FALSE
100086,"A",2020,1,0,13,1,2,,16,3,0,1,8,10,34,42,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,2,,3,0,0,3,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,34,26,FALSE,42,FALSE,FALSE,FALSE,FALSE
100087,"A",2022,1,0,13,1,2,,13,7,1,0,,,,,,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,,1,1,1,1,1,1,0,0,0,0,0,0,2,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,FALSE,TRUE,FALSE
100088,"B",2018,1,1,14,1,3,,18,7,1,1,,11,,46,1,0,1,1,,,9,0,0,0,0,0,0,4,0,0,0,0,"B_2018",1,1,1,1,1,1,0,1,1,,,0,0,0,0,0,0,0,3,,7,0,0,4,FALSE,FALSE,FALSE,FALSE,18,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,,28,FALSE,46,FALSE,FALSE,FALSE,TRUE
100089,"B",2018,0,1,14,0,2,,18,6,1,1,5,2,65,69,0,0,0,1,1,1,10,1,1,1,0,0,0,6,0,0,0,0,"B_2018",0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,2,,6,0,0,4,FALSE,FALSE,FALSE,FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,FALSE,65,51,FALSE,69,FALSE,TRUE,TRUE,FALSE
100090,"A",2022,0,0,10,1,4,,11,7,1,0,7,11,32,36,1,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,4,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,32,25,FALSE,36,FALSE,FALSE,FALSE,FALSE
100091,"A",2020,1,0,14,1,2,17,16,3,0,0,5,,33,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,,1,1,1,1,1,1,1,1,0,0,0,0,2,17,3,0,0,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,FALSE,33,,FALSE,,FALSE,FALSE,TRUE,FALSE
100092,"A",2020,1,0,13,1,2,17,16,7,1,0,6,,37,,,0,1,1,0,1,7,1,1,0,0,1,1,4,0,0,1,10,"A_2020",1,0,1,1,0,,0,1,1,0,1,1,1,0,1,0,0,1,2,17,7,0,1,3,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,37,,FALSE,,FALSE,FALSE,FALSE,FALSE
100093,"A",2020,0,0,11,1,2,11,14,3,0,0,11,5,42,35,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,2,11,3,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,42,21,FALSE,35,FALSE,FALSE,FALSE,FALSE
100094,"A",2020,0,0,15,1,2,,17,2,0,1,5,,36,37,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,1,,0,1,1,1,1,1,1,1,0,0,0,0,2,,2,0,0,2,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,FALSE,36,20,FALSE,37,FALSE,FALSE,TRUE,FALSE
100095,"A",2020,1,1,12,1,,19,14,5,0,0,6,2,32,36,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,,19,5,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,32,22,FALSE,36,FALSE,FALSE,TRUE,FALSE
100096,"A",2020,0,0,12,1,1,5,15,3,0,0,5,8,38,38,1,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,5,3,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,38,23,FALSE,38,FALSE,FALSE,FALSE,FALSE
100097,"A",2020,1,0,15,1,4,10,17,2,0,1,5,,38,,,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,1,,0,1,1,0,1,1,1,1,0,0,0,0,4,10,2,0,0,2,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,38,,FALSE,,FALSE,FALSE,TRUE,FALSE
100098,"A",2020,1,1,12,1,2,,14,3,0,0,11,6,40,53,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,2,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,FALSE,40,39,FALSE,53,FALSE,FALSE,TRUE,FALSE
100099,"A",2020,1,0,14,1,,,16,3,0,0,4,4,46,51,0,0,1,1,0,0,6,1,0,0,0,0,0,2,0,0,0,0,"A_2020",1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,46,35,FALSE,51,FALSE,FALSE,FALSE,FALSE
100100,"A",2020,1,1,12,1,2,19,14,4,0,0,11,8,35,45,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,,0,1,1,1,1,1,1,1,0,0,0,0,2,19,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,35,31,FALSE,45,FALSE,FALSE,TRUE,FALSE
100101,"A",2020,0,0,13,1,,,15,7,1,0,3,6,36,38,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,,,7,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,36,23,FALSE,38,FALSE,FALSE,TRUE,FALSE
100102,"B",2018,0,0,15,1,2,,20,6,1,1,7,9,43,43,0,0,1,1,1,1,9,1,1,1,0,0,0,4,0,0,0,0,"B_2018",0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,2,,6,0,0,5,FALSE,FALSE,FALSE,TRUE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,43,23,FALSE,43,FALSE,FALSE,FALSE,FALSE
100103,"A",2020,0,0,12,1,2,7,15,5,0,0,5,5,39,40,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,7,5,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,39,25,FALSE,40,FALSE,FALSE,FALSE,FALSE
100104,"A",2020,1,1,10,1,1,17,13,3,0,0,5,5,34,37,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,17,3,0,0,3,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,34,24,FALSE,37,FALSE,FALSE,FALSE,FALSE
100105,"B",2018,1,1,12,0,2,,16,6,1,1,7,2,46,48,0,1,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0,"B_2018",1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,2,,6,0,0,4,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,46,32,FALSE,48,FALSE,TRUE,TRUE,FALSE
100106,"A",2020,1,1,13,1,2,5,15,3,0,0,8,5,43,49,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,2,5,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,43,34,FALSE,49,FALSE,FALSE,TRUE,FALSE
100107,"A",2022,1,0,13,1,2,,13,8,1,0,3,6,34,34,,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,,1,1,1,1,1,1,0,0,0,0,0,0,2,,8,0,0,0,FALSE,FALSE,TRUE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,34,21,FALSE,34,FALSE,FALSE,TRUE,FALSE
100108,"A",2020,0,0,13,1,3,1,16,4,0,0,5,11,42,44,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3,1,4,0,0,3,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,FALSE,42,28,FALSE,44,FALSE,FALSE,FALSE,FALSE
100109,"A",2020,0,1,13,1,2,19,15,3,0,0,,,48,55,,0,1,0,0,1,7,1,1,0,0,0,0,4,0,0,1,40,"A_2020",0,1,1,0,0,,0,1,0,0,1,1,1,0,0,0,0,1,2,19,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,48,40,FALSE,55,FALSE,FALSE,TRUE,FALSE
100110,"A",2020,0,0,13,1,3,,16,8,1,0,11,11,36,45,1,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,3,,8,0,0,3,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,36,29,FALSE,45,FALSE,FALSE,FALSE,FALSE
100111,"A",2020,0,0,12,1,1,,17,8,1,0,6,7,37,37,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,,8,0,0,5,FALSE,FALSE,FALSE,TRUE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,37,20,FALSE,37,FALSE,FALSE,FALSE,FALSE
100112,"A",2020,0,1,12,1,2,,14,6,0,0,6,11,36,38,1,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,2,,6,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,36,24,FALSE,38,FALSE,FALSE,TRUE,FALSE
100113,"A",2020,0,1,12,1,2,,14,4,0,0,5,6,49,49,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,,0,1,1,1,1,1,1,1,0,0,0,0,2,,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,FALSE,49,35,FALSE,49,FALSE,FALSE,TRUE,FALSE
100114,"B",2018,0,0,12,1,,,17,6,1,1,3,11,33,38,1,0,0,0,0,1,9,1,1,1,0,0,0,6,0,0,0,0,"B_2018",0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,,,6,0,0,5,FALSE,FALSE,FALSE,TRUE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,FALSE,33,21,FALSE,38,FALSE,TRUE,FALSE,FALSE
